date	country	Total	new_cases
2020-04-21	Sierra Leone	50	7
2020-04-22	Sierra Leone	61	11
2020-04-23	Sierra Leone	64	3
2020-04-24	Sierra Leone	82	18
2020-04-25	Sierra Leone	82	0
2020-04-26	Sierra Leone	93	11
2020-04-27	Sierra Leone	93	0
2020-04-28	Sierra Leone	104	11
2020-04-29	Sierra Leone	104	0
2020-04-30	Sierra Leone	124	20
2020-05-01	Sierra Leone	136	12
2020-05-02	Sierra Leone	155	19
2020-05-03	Sierra Leone	166	11
2020-05-04	Sierra Leone	178	12
2020-05-05	Sierra Leone	199	21
2020-05-06	Sierra Leone	225	26
2020-05-07	Sierra Leone	231	6
2020-05-08	Sierra Leone	257	26
2020-05-09	Sierra Leone	291	34
2020-05-10	Sierra Leone	307	16
2020-05-11	Sierra Leone	338	31
2020-05-12	Sierra Leone	338	0
2020-05-13	Sierra Leone	387	49
2020-05-14	Sierra Leone	408	21
2020-05-15	Sierra Leone	447	39
2020-05-16	Sierra Leone	462	15
2020-05-17	Sierra Leone	505	43
2020-05-18	Sierra Leone	519	14
2020-05-19	Sierra Leone	534	15
2020-01-22	Singapore	0	0
2020-01-23	Singapore	1	1
2020-01-24	Singapore	3	2
2020-01-25	Singapore	3	0
2020-01-26	Singapore	4	1
2020-01-27	Singapore	5	1
2020-01-28	Singapore	7	2
2020-01-29	Singapore	7	0
2020-01-30	Singapore	10	3
2020-01-31	Singapore	13	3
2020-02-01	Singapore	16	3
2020-02-02	Singapore	18	2
2020-02-03	Singapore	18	0
2020-02-04	Singapore	24	6
2020-02-05	Singapore	28	4
2020-02-06	Singapore	28	0
2020-02-07	Singapore	30	2
2020-02-08	Singapore	33	3
2020-02-09	Singapore	40	7
2020-02-10	Singapore	45	5
2020-02-11	Singapore	47	2
2020-02-12	Singapore	50	3
2020-02-13	Singapore	58	8
2020-02-14	Singapore	67	9
2020-02-15	Singapore	72	5
2020-02-16	Singapore	75	3
2020-02-17	Singapore	77	2
2020-02-18	Singapore	81	4
2020-02-19	Singapore	84	3
2020-02-20	Singapore	84	0
2020-02-21	Singapore	85	1
2020-02-22	Singapore	85	0
2020-02-23	Singapore	89	4
2020-02-24	Singapore	89	0
2020-02-25	Singapore	91	2
2020-02-26	Singapore	93	2
2020-02-27	Singapore	93	0
2020-02-28	Singapore	93	0
2020-02-29	Singapore	102	9
2020-03-01	Singapore	106	4
2020-03-02	Singapore	108	2
2020-03-03	Singapore	110	2
2020-03-04	Singapore	110	0
2020-03-05	Singapore	117	7
2020-03-06	Singapore	130	13
2020-03-07	Singapore	138	8
2020-03-08	Singapore	150	12
2020-03-09	Singapore	150	0
2020-03-10	Singapore	160	10
2020-03-11	Singapore	178	18
2020-03-12	Singapore	178	0
2020-03-13	Singapore	200	22
2020-03-14	Singapore	212	12
2020-03-15	Singapore	226	14
2020-03-16	Singapore	243	17
2020-03-17	Singapore	266	23
2020-03-18	Singapore	313	47
2020-03-19	Singapore	345	32
2020-03-20	Singapore	385	40
2020-03-21	Singapore	432	47
2020-03-22	Singapore	455	23
2020-03-23	Singapore	509	54
2020-03-24	Singapore	558	49
2020-03-25	Singapore	631	73
2020-03-26	Singapore	683	52
2020-03-27	Singapore	732	49
2020-03-28	Singapore	802	70
2020-03-29	Singapore	844	42
2020-03-30	Singapore	879	35
2020-03-31	Singapore	926	47
2020-04-01	Singapore	1000	74
2020-04-02	Singapore	1049	49
2020-04-03	Singapore	1114	65
2020-04-04	Singapore	1189	75
2020-04-05	Singapore	1309	120
2020-04-06	Singapore	1375	66
2020-04-07	Singapore	1481	106
2020-04-08	Singapore	1623	142
2020-04-09	Singapore	1910	287
2020-04-10	Singapore	2108	198
2020-04-11	Singapore	2299	191
2020-04-12	Singapore	2532	233
2020-04-13	Singapore	2918	386
2020-04-14	Singapore	3252	334
2020-04-15	Singapore	3699	447
2020-04-16	Singapore	4427	728
2020-04-17	Singapore	5050	623
2020-04-18	Singapore	5992	942
2020-04-19	Singapore	6588	596
2020-04-20	Singapore	8014	1426
2020-04-21	Singapore	9125	1111
2020-04-22	Singapore	10141	1016
2020-04-23	Singapore	11178	1037
2020-04-24	Singapore	12075	897
2020-04-25	Singapore	12693	618
2020-04-26	Singapore	13624	931
2020-04-27	Singapore	14423	799
2020-04-28	Singapore	14951	528
2020-04-29	Singapore	15641	690
2020-04-30	Singapore	16169	528
2020-05-01	Singapore	17101	932
2020-05-02	Singapore	17548	447
2020-05-03	Singapore	18205	657
2020-05-04	Singapore	18778	573
2020-05-05	Singapore	19410	632
2020-05-06	Singapore	20198	788
2020-05-07	Singapore	20939	741
2020-05-08	Singapore	21707	768
2020-05-09	Singapore	22460	753
2020-05-10	Singapore	23336	876
2020-05-11	Singapore	23822	486
2020-05-12	Singapore	24671	849
2020-05-13	Singapore	25346	675
2020-05-14	Singapore	26098	752
2020-05-15	Singapore	26891	793
2020-05-16	Singapore	27356	465
2020-05-17	Singapore	28038	682
2020-05-18	Singapore	28343	305
2020-05-19	Singapore	28794	451
2020-01-22	Slovakia	0	0
2020-01-23	Slovakia	0	0
2020-01-24	Slovakia	0	0
2020-01-25	Slovakia	0	0
2020-01-26	Slovakia	0	0
2020-01-27	Slovakia	0	0
2020-01-28	Slovakia	0	0
2020-01-29	Slovakia	0	0
2020-01-30	Slovakia	0	0
2020-01-31	Slovakia	0	0
2020-02-01	Slovakia	0	0
2020-02-02	Slovakia	0	0
2020-02-03	Slovakia	0	0
2020-02-04	Slovakia	0	0
2020-02-05	Slovakia	0	0
2020-02-06	Slovakia	0	0
2020-02-07	Slovakia	0	0
2020-02-08	Slovakia	0	0
2020-02-09	Slovakia	0	0
2020-02-10	Slovakia	0	0
2020-02-11	Slovakia	0	0
2020-02-12	Slovakia	0	0
2020-02-13	Slovakia	0	0
2020-02-14	Slovakia	0	0
2020-02-15	Slovakia	0	0
2020-02-16	Slovakia	0	0
2020-02-17	Slovakia	0	0
2020-02-18	Slovakia	0	0
2020-02-19	Slovakia	0	0
2020-02-20	Slovakia	0	0
2020-02-21	Slovakia	0	0
2020-02-22	Slovakia	0	0
2020-02-23	Slovakia	0	0
2020-02-24	Slovakia	0	0
2020-02-25	Slovakia	0	0
2020-02-26	Slovakia	0	0
2020-02-27	Slovakia	0	0
2020-02-28	Slovakia	0	0
2020-02-29	Slovakia	0	0
2020-03-01	Slovakia	0	0
2020-03-02	Slovakia	0	0
2020-03-03	Slovakia	0	0
2020-03-04	Slovakia	0	0
2020-03-05	Slovakia	0	0
2020-03-06	Slovakia	1	1
2020-03-07	Slovakia	1	0
2020-03-08	Slovakia	3	2
2020-03-09	Slovakia	3	0
2020-03-10	Slovakia	7	4
2020-03-11	Slovakia	10	3
2020-03-12	Slovakia	16	6
2020-03-13	Slovakia	32	16
2020-03-14	Slovakia	44	12
2020-03-15	Slovakia	54	10
2020-03-16	Slovakia	63	9
2020-03-17	Slovakia	72	9
2020-03-18	Slovakia	105	33
2020-03-19	Slovakia	123	18
2020-03-20	Slovakia	137	14
2020-03-21	Slovakia	178	41
2020-03-22	Slovakia	185	7
2020-03-23	Slovakia	186	1
2020-03-24	Slovakia	204	18
2020-03-25	Slovakia	216	12
2020-03-26	Slovakia	226	10
2020-03-27	Slovakia	269	43
2020-03-28	Slovakia	292	23
2020-03-29	Slovakia	314	22
2020-03-30	Slovakia	336	22
2020-03-31	Slovakia	363	27
2020-04-01	Slovakia	400	37
2020-04-02	Slovakia	426	26
2020-04-03	Slovakia	450	24
2020-04-04	Slovakia	471	21
2020-04-05	Slovakia	485	14
2020-04-06	Slovakia	534	49
2020-04-07	Slovakia	581	47
2020-04-08	Slovakia	682	101
2020-04-09	Slovakia	701	19
2020-04-10	Slovakia	715	14
2020-04-11	Slovakia	728	13
2020-04-12	Slovakia	742	14
2020-04-13	Slovakia	769	27
2020-04-14	Slovakia	835	66
2020-04-15	Slovakia	863	28
2020-04-16	Slovakia	977	114
2020-04-17	Slovakia	1049	72
2020-04-18	Slovakia	1089	40
2020-04-19	Slovakia	1161	72
2020-04-20	Slovakia	1173	12
2020-04-21	Slovakia	1199	26
2020-04-22	Slovakia	1244	45
2020-04-23	Slovakia	1325	81
2020-04-24	Slovakia	1360	35
2020-04-25	Slovakia	1373	13
2020-04-26	Slovakia	1379	6
2020-04-27	Slovakia	1381	2
2020-04-28	Slovakia	1384	3
2020-04-29	Slovakia	1391	7
2020-04-30	Slovakia	1396	5
2020-05-01	Slovakia	1403	7
2020-05-02	Slovakia	1407	4
2020-05-03	Slovakia	1408	1
2020-05-04	Slovakia	1413	5
2020-05-05	Slovakia	1421	8
2020-05-06	Slovakia	1429	8
2020-05-07	Slovakia	1445	16
2020-05-08	Slovakia	1455	10
2020-05-09	Slovakia	1455	0
2020-05-10	Slovakia	1457	2
2020-05-11	Slovakia	1457	0
2020-05-12	Slovakia	1465	8
2020-05-13	Slovakia	1469	4
2020-05-14	Slovakia	1477	8
2020-05-15	Slovakia	1480	3
2020-05-16	Slovakia	1493	13
2020-05-17	Slovakia	1494	1
2020-05-18	Slovakia	1495	1
2020-05-19	Slovakia	1495	0
2020-01-22	Slovenia	0	0
2020-01-23	Slovenia	0	0
2020-01-24	Slovenia	0	0
2020-01-25	Slovenia	0	0
2020-01-26	Slovenia	0	0
2020-01-27	Slovenia	0	0
2020-01-28	Slovenia	0	0
2020-01-29	Slovenia	0	0
2020-01-30	Slovenia	0	0
2020-01-31	Slovenia	0	0
2020-02-01	Slovenia	0	0
2020-02-02	Slovenia	0	0
2020-02-03	Slovenia	0	0
2020-02-04	Slovenia	0	0
2020-02-05	Slovenia	0	0
2020-02-06	Slovenia	0	0
2020-02-07	Slovenia	0	0
2020-02-08	Slovenia	0	0
2020-02-09	Slovenia	0	0
2020-02-10	Slovenia	0	0
2020-02-11	Slovenia	0	0
2020-02-12	Slovenia	0	0
2020-02-13	Slovenia	0	0
2020-02-14	Slovenia	0	0
2020-02-15	Slovenia	0	0
2020-02-16	Slovenia	0	0
2020-02-17	Slovenia	0	0
2020-02-18	Slovenia	0	0
2020-02-19	Slovenia	0	0
2020-02-20	Slovenia	0	0
2020-02-21	Slovenia	0	0
2020-02-22	Slovenia	0	0
2020-02-23	Slovenia	0	0
2020-02-24	Slovenia	0	0
2020-02-25	Slovenia	0	0
2020-02-26	Slovenia	0	0
2020-02-27	Slovenia	0	0
2020-02-28	Slovenia	0	0
2020-02-29	Slovenia	0	0
2020-03-01	Slovenia	0	0
2020-03-02	Slovenia	0	0
2020-03-03	Slovenia	0	0
2020-03-04	Slovenia	0	0
2020-03-05	Slovenia	2	2
2020-03-06	Slovenia	7	5
2020-03-07	Slovenia	7	0
2020-03-08	Slovenia	16	9
2020-03-09	Slovenia	16	0
2020-03-10	Slovenia	31	15
2020-03-11	Slovenia	57	26
2020-03-12	Slovenia	89	32
2020-03-13	Slovenia	141	52
2020-03-14	Slovenia	181	40
2020-03-15	Slovenia	219	38
2020-03-16	Slovenia	253	34
2020-03-17	Slovenia	275	22
2020-03-18	Slovenia	275	0
2020-03-19	Slovenia	286	11
2020-03-20	Slovenia	341	55
2020-03-21	Slovenia	383	42
2020-03-22	Slovenia	414	31
2020-03-23	Slovenia	442	28
2020-03-24	Slovenia	480	38
2020-03-25	Slovenia	528	48
2020-03-26	Slovenia	562	34
2020-03-27	Slovenia	632	70
2020-03-28	Slovenia	684	52
2020-03-29	Slovenia	730	46
2020-03-30	Slovenia	756	26
2020-03-31	Slovenia	802	46
2020-04-01	Slovenia	841	39
2020-04-02	Slovenia	897	56
2020-04-03	Slovenia	934	37
2020-04-04	Slovenia	977	43
2020-04-05	Slovenia	997	20
2020-04-06	Slovenia	1021	24
2020-04-07	Slovenia	1059	38
2020-04-08	Slovenia	1091	32
2020-04-09	Slovenia	1124	33
2020-04-10	Slovenia	1160	36
2020-04-11	Slovenia	1188	28
2020-04-12	Slovenia	1205	17
2020-04-13	Slovenia	1212	7
2020-04-14	Slovenia	1220	8
2020-04-15	Slovenia	1248	28
2020-04-16	Slovenia	1268	20
2020-04-17	Slovenia	1304	36
2020-04-18	Slovenia	1317	13
2020-04-19	Slovenia	1330	13
2020-04-20	Slovenia	1335	5
2020-04-21	Slovenia	1344	9
2020-04-22	Slovenia	1353	9
2020-04-23	Slovenia	1366	13
2020-04-24	Slovenia	1373	7
2020-04-25	Slovenia	1388	15
2020-04-26	Slovenia	1396	8
2020-04-27	Slovenia	1402	6
2020-04-28	Slovenia	1408	6
2020-04-29	Slovenia	1418	10
2020-04-30	Slovenia	1429	11
2020-05-01	Slovenia	1434	5
2020-05-02	Slovenia	1439	5
2020-05-03	Slovenia	1439	0
2020-05-04	Slovenia	1439	0
2020-05-05	Slovenia	1445	6
2020-05-06	Slovenia	1448	3
2020-05-07	Slovenia	1449	1
2020-05-08	Slovenia	1450	1
2020-05-09	Slovenia	1454	4
2020-05-10	Slovenia	1457	3
2020-05-11	Slovenia	1460	3
2020-05-12	Slovenia	1461	1
2020-05-13	Slovenia	1463	2
2020-05-14	Slovenia	1464	1
2020-05-15	Slovenia	1465	1
2020-05-16	Slovenia	1465	0
2020-05-17	Slovenia	1466	1
2020-05-18	Slovenia	1466	0
2020-05-19	Slovenia	1467	1
2020-01-22	Somalia	0	0
2020-01-23	Somalia	0	0
2020-01-24	Somalia	0	0
2020-01-25	Somalia	0	0
2020-01-26	Somalia	0	0
2020-01-27	Somalia	0	0
2020-01-28	Somalia	0	0
2020-01-29	Somalia	0	0
2020-01-30	Somalia	0	0
2020-01-31	Somalia	0	0
2020-02-01	Somalia	0	0
2020-02-02	Somalia	0	0
2020-02-03	Somalia	0	0
2020-02-04	Somalia	0	0
2020-02-05	Somalia	0	0
2020-02-06	Somalia	0	0
2020-02-07	Somalia	0	0
2020-02-08	Somalia	0	0
2020-02-09	Somalia	0	0
2020-02-10	Somalia	0	0
2020-02-11	Somalia	0	0
2020-02-12	Somalia	0	0
2020-02-13	Somalia	0	0
2020-02-14	Somalia	0	0
2020-02-15	Somalia	0	0
2020-02-16	Somalia	0	0
2020-02-17	Somalia	0	0
2020-02-18	Somalia	0	0
2020-02-19	Somalia	0	0
2020-02-20	Somalia	0	0
2020-02-21	Somalia	0	0
2020-02-22	Somalia	0	0
2020-02-23	Somalia	0	0
2020-02-24	Somalia	0	0
2020-02-25	Somalia	0	0
2020-02-26	Somalia	0	0
2020-02-27	Somalia	0	0
2020-02-28	Somalia	0	0
2020-02-29	Somalia	0	0
2020-03-01	Somalia	0	0
2020-03-02	Somalia	0	0
2020-03-03	Somalia	0	0
2020-03-04	Somalia	0	0
2020-03-05	Somalia	0	0
2020-03-06	Somalia	0	0
2020-03-07	Somalia	0	0
2020-03-08	Somalia	0	0
2020-03-09	Somalia	0	0
2020-03-10	Somalia	0	0
2020-03-11	Somalia	0	0
2020-03-12	Somalia	0	0
2020-03-13	Somalia	0	0
2020-03-14	Somalia	0	0
2020-03-15	Somalia	0	0
2020-03-16	Somalia	1	1
2020-03-17	Somalia	1	0
2020-03-18	Somalia	1	0
2020-03-19	Somalia	1	0
2020-03-20	Somalia	1	0
2020-03-21	Somalia	1	0
2020-03-22	Somalia	1	0
2020-03-23	Somalia	1	0
2020-03-24	Somalia	1	0
2020-03-25	Somalia	1	0
2020-03-26	Somalia	2	1
2020-03-27	Somalia	3	1
2020-03-28	Somalia	3	0
2020-03-29	Somalia	3	0
2020-03-30	Somalia	3	0
2020-03-31	Somalia	5	2
2020-04-01	Somalia	5	0
2020-04-02	Somalia	5	0
2020-04-03	Somalia	7	2
2020-04-04	Somalia	7	0
2020-04-05	Somalia	7	0
2020-04-06	Somalia	7	0
2020-04-07	Somalia	8	1
2020-04-08	Somalia	12	4
2020-04-09	Somalia	12	0
2020-04-10	Somalia	21	9
2020-04-11	Somalia	21	0
2020-04-12	Somalia	25	4
2020-04-13	Somalia	60	35
2020-04-14	Somalia	60	0
2020-04-15	Somalia	80	20
2020-04-16	Somalia	80	0
2020-04-17	Somalia	116	36
2020-04-18	Somalia	135	19
2020-04-19	Somalia	164	29
2020-04-20	Somalia	237	73
2020-04-21	Somalia	286	49
2020-04-22	Somalia	286	0
2020-04-23	Somalia	328	42
2020-04-24	Somalia	328	0
2020-04-25	Somalia	390	62
2020-04-26	Somalia	436	46
2020-04-27	Somalia	480	44
2020-04-28	Somalia	528	48
2020-04-29	Somalia	582	54
2020-04-30	Somalia	601	19
2020-05-01	Somalia	601	0
2020-05-02	Somalia	671	70
2020-05-03	Somalia	722	51
2020-05-04	Somalia	756	34
2020-05-05	Somalia	835	79
2020-05-06	Somalia	873	38
2020-05-07	Somalia	928	55
2020-05-08	Somalia	928	0
2020-05-09	Somalia	997	69
2020-05-10	Somalia	1054	57
2020-05-11	Somalia	1089	35
2020-05-12	Somalia	1170	81
2020-05-13	Somalia	1219	49
2020-05-14	Somalia	1284	65
2020-05-15	Somalia	1284	0
2020-05-16	Somalia	1357	73
2020-05-17	Somalia	1421	64
2020-05-18	Somalia	1455	34
2020-05-19	Somalia	1502	47
2020-01-22	South Africa	0	0
2020-01-23	South Africa	0	0
2020-01-24	South Africa	0	0
2020-01-25	South Africa	0	0
2020-01-26	South Africa	0	0
2020-01-27	South Africa	0	0
2020-01-28	South Africa	0	0
2020-01-29	South Africa	0	0
2020-01-30	South Africa	0	0
2020-01-31	South Africa	0	0
2020-02-01	South Africa	0	0
2020-02-02	South Africa	0	0
2020-02-03	South Africa	0	0
2020-02-04	South Africa	0	0
2020-02-05	South Africa	0	0
2020-02-06	South Africa	0	0
2020-02-07	South Africa	0	0
2020-02-08	South Africa	0	0
2020-02-09	South Africa	0	0
2020-02-10	South Africa	0	0
2020-02-11	South Africa	0	0
2020-02-12	South Africa	0	0
2020-02-13	South Africa	0	0
2020-02-14	South Africa	0	0
2020-02-15	South Africa	0	0
2020-02-16	South Africa	0	0
2020-02-17	South Africa	0	0
2020-02-18	South Africa	0	0
2020-02-19	South Africa	0	0
2020-02-20	South Africa	0	0
2020-02-21	South Africa	0	0
2020-02-22	South Africa	0	0
2020-02-23	South Africa	0	0
2020-02-24	South Africa	0	0
2020-02-25	South Africa	0	0
2020-02-26	South Africa	0	0
2020-02-27	South Africa	0	0
2020-02-28	South Africa	0	0
2020-02-29	South Africa	0	0
2020-03-01	South Africa	0	0
2020-03-02	South Africa	0	0
2020-03-03	South Africa	0	0
2020-03-04	South Africa	0	0
2020-03-05	South Africa	1	1
2020-03-06	South Africa	1	0
2020-03-07	South Africa	1	0
2020-03-08	South Africa	3	2
2020-03-09	South Africa	3	0
2020-03-10	South Africa	7	4
2020-03-11	South Africa	13	6
2020-03-12	South Africa	17	4
2020-03-13	South Africa	24	7
2020-03-14	South Africa	38	14
2020-03-15	South Africa	51	13
2020-03-16	South Africa	62	11
2020-03-17	South Africa	62	0
2020-03-18	South Africa	116	54
2020-03-19	South Africa	150	34
2020-03-20	South Africa	202	52
2020-03-21	South Africa	240	38
2020-03-22	South Africa	274	34
2020-03-23	South Africa	402	128
2020-03-24	South Africa	554	152
2020-03-25	South Africa	709	155
2020-03-26	South Africa	927	218
2020-03-27	South Africa	1170	243
2020-03-28	South Africa	1187	17
2020-03-29	South Africa	1280	93
2020-03-30	South Africa	1326	46
2020-03-31	South Africa	1353	27
2020-04-01	South Africa	1380	27
2020-04-02	South Africa	1462	82
2020-04-03	South Africa	1505	43
2020-04-04	South Africa	1585	80
2020-04-05	South Africa	1655	70
2020-04-06	South Africa	1686	31
2020-04-07	South Africa	1749	63
2020-04-08	South Africa	1845	96
2020-04-09	South Africa	1934	89
2020-04-10	South Africa	2003	69
2020-04-11	South Africa	2028	25
2020-04-12	South Africa	2173	145
2020-04-13	South Africa	2272	99
2020-04-14	South Africa	2415	143
2020-04-15	South Africa	2506	91
2020-04-16	South Africa	2605	99
2020-04-17	South Africa	2783	178
2020-04-18	South Africa	3034	251
2020-04-19	South Africa	3158	124
2020-04-20	South Africa	3300	142
2020-04-21	South Africa	3465	165
2020-04-22	South Africa	3635	170
2020-04-23	South Africa	3953	318
2020-04-24	South Africa	4220	267
2020-04-25	South Africa	4361	141
2020-04-26	South Africa	4546	185
2020-04-27	South Africa	4793	247
2020-04-28	South Africa	4996	203
2020-04-29	South Africa	5350	354
2020-04-30	South Africa	5647	297
2020-05-01	South Africa	5951	304
2020-05-02	South Africa	6336	385
2020-05-03	South Africa	6783	447
2020-05-04	South Africa	7220	437
2020-05-05	South Africa	7572	352
2020-05-06	South Africa	7808	236
2020-05-07	South Africa	8232	424
2020-05-08	South Africa	8895	663
2020-05-09	South Africa	9420	525
2020-05-10	South Africa	10015	595
2020-05-11	South Africa	10652	637
2020-05-12	South Africa	11350	698
2020-05-13	South Africa	12074	724
2020-05-14	South Africa	12739	665
2020-05-15	South Africa	13524	785
2020-05-16	South Africa	14355	831
2020-05-17	South Africa	15515	1160
2020-05-18	South Africa	16433	918
2020-05-19	South Africa	17200	767
2020-01-22	South Sudan	0	0
2020-01-23	South Sudan	0	0
2020-01-24	South Sudan	0	0
2020-01-25	South Sudan	0	0
2020-01-26	South Sudan	0	0
2020-01-27	South Sudan	0	0
2020-01-28	South Sudan	0	0
2020-01-29	South Sudan	0	0
2020-01-30	South Sudan	0	0
2020-01-31	South Sudan	0	0
2020-02-01	South Sudan	0	0
2020-02-02	South Sudan	0	0
2020-02-03	South Sudan	0	0
2020-02-04	South Sudan	0	0
2020-02-05	South Sudan	0	0
2020-02-06	South Sudan	0	0
2020-02-07	South Sudan	0	0
2020-02-08	South Sudan	0	0
2020-02-09	South Sudan	0	0
2020-02-10	South Sudan	0	0
2020-02-11	South Sudan	0	0
2020-02-12	South Sudan	0	0
2020-02-13	South Sudan	0	0
2020-02-14	South Sudan	0	0
2020-02-15	South Sudan	0	0
2020-02-16	South Sudan	0	0
2020-02-17	South Sudan	0	0
2020-02-18	South Sudan	0	0
2020-02-19	South Sudan	0	0
2020-02-20	South Sudan	0	0
2020-02-21	South Sudan	0	0
2020-02-22	South Sudan	0	0
2020-02-23	South Sudan	0	0
2020-02-24	South Sudan	0	0
2020-02-25	South Sudan	0	0
2020-02-26	South Sudan	0	0
2020-02-27	South Sudan	0	0
2020-02-28	South Sudan	0	0
2020-02-29	South Sudan	0	0
2020-03-01	South Sudan	0	0
2020-03-02	South Sudan	0	0
2020-03-03	South Sudan	0	0
2020-03-04	South Sudan	0	0
2020-03-05	South Sudan	0	0
2020-03-06	South Sudan	0	0
2020-03-07	South Sudan	0	0
2020-03-08	South Sudan	0	0
2020-03-09	South Sudan	0	0
2020-03-10	South Sudan	0	0
2020-03-11	South Sudan	0	0
2020-03-12	South Sudan	0	0
2020-03-13	South Sudan	0	0
2020-03-14	South Sudan	0	0
2020-03-15	South Sudan	0	0
2020-03-16	South Sudan	0	0
2020-03-17	South Sudan	0	0
2020-03-18	South Sudan	0	0
2020-03-19	South Sudan	0	0
2020-03-20	South Sudan	0	0
2020-03-21	South Sudan	0	0
2020-03-22	South Sudan	0	0
2020-03-23	South Sudan	0	0
2020-03-24	South Sudan	0	0
2020-03-25	South Sudan	0	0
2020-03-26	South Sudan	0	0
2020-03-27	South Sudan	0	0
2020-03-28	South Sudan	0	0
2020-03-29	South Sudan	0	0
2020-03-30	South Sudan	0	0
2020-03-31	South Sudan	0	0
2020-04-01	South Sudan	0	0
2020-04-02	South Sudan	0	0
2020-04-03	South Sudan	0	0
2020-04-04	South Sudan	0	0
2020-04-05	South Sudan	1	1
2020-04-06	South Sudan	1	0
2020-04-07	South Sudan	2	1
2020-04-08	South Sudan	2	0
2020-04-09	South Sudan	3	1
2020-04-10	South Sudan	4	1
2020-04-11	South Sudan	4	0
2020-04-12	South Sudan	4	0
2020-04-13	South Sudan	4	0
2020-04-14	South Sudan	4	0
2020-04-15	South Sudan	4	0
2020-04-16	South Sudan	4	0
2020-04-17	South Sudan	4	0
2020-04-18	South Sudan	4	0
2020-04-19	South Sudan	4	0
2020-04-20	South Sudan	4	0
2020-04-21	South Sudan	4	0
2020-04-22	South Sudan	4	0
2020-04-23	South Sudan	5	1
2020-04-24	South Sudan	5	0
2020-04-25	South Sudan	5	0
2020-04-26	South Sudan	6	1
2020-04-27	South Sudan	6	0
2020-04-28	South Sudan	34	28
2020-04-29	South Sudan	34	0
2020-04-30	South Sudan	35	1
2020-05-01	South Sudan	45	10
2020-05-02	South Sudan	45	0
2020-05-03	South Sudan	46	1
2020-05-04	South Sudan	46	0
2020-05-05	South Sudan	52	6
2020-05-06	South Sudan	58	6
2020-05-07	South Sudan	74	16
2020-05-08	South Sudan	120	46
2020-05-09	South Sudan	120	0
2020-05-10	South Sudan	120	0
2020-05-11	South Sudan	156	36
2020-05-12	South Sudan	194	38
2020-05-13	South Sudan	203	9
2020-05-14	South Sudan	203	0
2020-05-15	South Sudan	236	33
2020-05-16	South Sudan	236	0
2020-05-17	South Sudan	290	54
2020-05-18	South Sudan	290	0
2020-05-19	South Sudan	290	0
2020-01-22	Spain	0	0
2020-01-23	Spain	0	0
2020-01-24	Spain	0	0
2020-01-25	Spain	0	0
2020-01-26	Spain	0	0
2020-01-27	Spain	0	0
2020-01-28	Spain	0	0
2020-01-29	Spain	0	0
2020-01-30	Spain	0	0
2020-01-31	Spain	0	0
2020-02-01	Spain	1	1
2020-02-02	Spain	1	0
2020-02-03	Spain	1	0
2020-02-04	Spain	1	0
2020-02-05	Spain	1	0
2020-02-06	Spain	1	0
2020-02-07	Spain	1	0
2020-02-08	Spain	1	0
2020-02-09	Spain	2	1
2020-02-10	Spain	2	0
2020-02-11	Spain	2	0
2020-02-12	Spain	2	0
2020-02-13	Spain	2	0
2020-02-14	Spain	2	0
2020-02-15	Spain	2	0
2020-02-16	Spain	2	0
2020-02-17	Spain	2	0
2020-02-18	Spain	2	0
2020-02-19	Spain	2	0
2020-02-20	Spain	2	0
2020-02-21	Spain	2	0
2020-02-22	Spain	2	0
2020-02-23	Spain	2	0
2020-02-24	Spain	2	0
2020-02-25	Spain	6	4
2020-02-26	Spain	13	7
2020-02-27	Spain	15	2
2020-02-28	Spain	32	17
2020-02-29	Spain	45	13
2020-03-01	Spain	84	39
2020-03-02	Spain	120	36
2020-03-03	Spain	165	45
2020-03-04	Spain	222	57
2020-03-05	Spain	259	37
2020-03-06	Spain	400	141
2020-03-07	Spain	500	100
2020-03-08	Spain	673	173
2020-03-09	Spain	1073	400
2020-03-10	Spain	1695	622
2020-03-11	Spain	2277	582
2020-03-12	Spain	2277	0
2020-03-13	Spain	5232	2955
2020-03-14	Spain	6391	1159
2020-03-15	Spain	7798	1407
2020-03-16	Spain	9942	2144
2020-03-17	Spain	11748	1806
2020-03-18	Spain	13910	2162
2020-03-19	Spain	17963	4053
2020-03-20	Spain	20410	2447
2020-03-21	Spain	25374	4964
2020-03-22	Spain	28768	3394
2020-03-23	Spain	35136	6368
2020-03-24	Spain	39885	4749
2020-03-25	Spain	49515	9630
2020-03-26	Spain	57786	8271
2020-03-27	Spain	65719	7933
2020-03-28	Spain	73235	7516
2020-03-29	Spain	80110	6875
2020-03-30	Spain	87956	7846
2020-03-31	Spain	95923	7967
2020-04-01	Spain	104118	8195
2020-04-02	Spain	112065	7947
2020-04-03	Spain	119199	7134
2020-04-04	Spain	126168	6969
2020-04-05	Spain	131646	5478
2020-04-06	Spain	136675	5029
2020-04-07	Spain	141942	5267
2020-04-08	Spain	148220	6278
2020-04-09	Spain	153222	5002
2020-04-10	Spain	158273	5051
2020-04-11	Spain	163027	4754
2020-04-12	Spain	166831	3804
2020-04-13	Spain	170099	3268
2020-04-14	Spain	172541	2442
2020-04-15	Spain	177644	5103
2020-04-16	Spain	184948	7304
2020-04-17	Spain	190839	5891
2020-04-18	Spain	191726	887
2020-04-19	Spain	198674	6948
2020-04-20	Spain	200210	1536
2020-04-21	Spain	204178	3968
